00621857-a	B	L	kumuh
00621857-a	B	L	lemuas
00621857-a	B	L	lumus
00621857-a	B	L	membuang baka
00621857-a	B	L	mencemari
00621857-a	B	L	mengotori
00621857-a	B	L	mengotorkan
00621857-a	B	L	menyelekehi
00621857-a	B	L	mesum
00621857-a	B	L	rocah
00621857-a	B	L	sememeh
00621857-a	B	L	sempuras
00621857-a	B	L	sengkelat
00621857-a	B	L	tais
00622014-a	B	L	korupsi
00622014-a	B	L	makan suap
00622068-n	B	O	kesusahan
00622068-n	B	O	susah
00622068-n	B	X	bergusti
00622068-n	B	X	berhempas pulas
00622068-n	B	X	bertangkap
00622068-n	B	X	gelalar
00622068-n	B	X	gelodar
00622068-n	B	X	gelut
00622068-n	B	X	harakah
00622068-n	B	X	harakat
00622068-n	B	X	hempas pulas
00622068-n	B	X	kapai
00622068-n	B	X	kepak
00622068-n	B	X	keusahaan
00622068-n	B	X	kial
00622068-n	B	X	kial-kial
00622068-n	B	X	mencercap
00622068-n	B	X	mengepak-ngepak
00622068-n	B	X	meronta
00622068-n	B	X	meronta-ronta
00622068-n	B	X	pembasmian
00622068-n	B	X	pemberantasan
00622068-n	B	X	pencegahan
00622068-n	B	X	perebutan
00622068-n	B	X	perlawanan
00622068-n	B	X	pertempuran
00622068-n	B	X	ronta
00622068-n	B	X	tekun
00622068-n	B	X	usaha
00622068-n	B	Y	bersusah payah
00622068-n	B	Y	berusaha
00622068-n	B	Y	perjuangan
00622068-n	B	Y	pertarungan
00622204-v	B	L	lemahkan semangat
00622204-v	B	L	melemahkan
00622204-v	B	L	melemahkan semangat
00622204-v	B	L	mematahkan semangat
00622204-v	B	L	menghilangkan ghairah
00622204-v	M	O	membengkokkan
00622266-n	B	L	adu tenaga
00622266-n	B	L	berembas
00622266-n	B	L	bergelut
00622266-n	B	L	bergomol
00622266-n	B	L	bergusti
00622266-n	B	L	bertangkap
00622266-n	B	L	kusti
00622266-n	B	L	penggomolan
00622266-n	B	L	pergelutan
00622266-n	B	L	perlawanan
00622266-n	B	L	permainan gusti
00622266-n	B	L	pertarungan
00622266-n	B	L	pertempuran
00622266-n	B	O	gelut
00622266-n	B	O	gusti
00622266-n	B	O	pembasmian
00622266-n	B	O	pemberantasan
00622266-n	B	O	pencegahan
00622354-a	B	L	bangar
00622354-a	B	L	jatuh
00622384-v	B	L	ajar
00622384-v	B	L	aneh
00622384-v	B	L	angkosa
00622384-v	B	L	bagus sekali
00622384-v	B	L	balasan
00622384-v	B	L	batang kayu
00622384-v	B	L	batang kayu kecil
00622384-v	B	L	batu kelikir
00622384-v	B	L	batu kerikil
00622384-v	B	L	batu lada
00622384-v	B	L	behan
00622384-v	B	L	benar-benar bagus
00622384-v	B	L	bentuk
00622384-v	B	L	bercengang
00622384-v	B	L	berdegup
00622384-v	B	L	bergaya
00622384-v	B	L	berjangkit
00622384-v	B	L	berlekat
00622384-v	B	L	berlengket
00622384-v	B	L	berpalu-palu
00622384-v	B	L	besit
00622384-v	B	L	boleh
00622384-v	B	L	buncah
00622384-v	B	L	cagak
00622384-v	B	L	cangkriman
00622384-v	B	L	cemuk
00622384-v	B	L	cengang
00622384-v	B	L	cengang-cengang
00622384-v	B	L	cengkal
00622384-v	B	L	centang
00622384-v	B	L	cepuk
00622384-v	B	L	cucuk
00622384-v	B	L	dapat
00622384-v	B	L	dapatkan
00622384-v	B	L	darab
00622384-v	B	L	degupan
00622384-v	B	L	denyutan
00622384-v	B	L	deraan
00622384-v	B	L	dicantum
00622384-v	B	L	diperoleh
00622384-v	B	L	disakiti hati
00622384-v	B	L	empuk
00622384-v	B	L	endut
00622384-v	B	L	endut-endut
00622384-v	B	L	endut-endutan
00622384-v	B	L	engak
00622384-v	B	L	ganar
00622384-v	B	L	ganggu
00622384-v	B	L	gayung
00622384-v	B	L	gebok
00622384-v	B	L	gebrak
00622384-v	B	L	gerak gerayu
00622384-v	B	L	girap-gemirap
00622384-v	B	L	gugup
00622384-v	B	L	habis akal
00622384-v	B	L	hairan
00622384-v	B	L	hairani
00622384-v	B	L	handuh
00622384-v	B	L	hantam
00622384-v	B	L	hantamkan
00622384-v	B	L	hebat
00622384-v	B	L	hentak
00622384-v	B	L	hukuman
00622384-v	B	L	hunjang
00622384-v	B	L	irama
00622384-v	B	L	jengkel
00622384-v	B	L	jereket
00622384-v	B	L	jereketan
00622384-v	B	L	kagum
00622384-v	B	L	kapai
00622384-v	B	L	kecewa
00622384-v	B	L	kehairanan
00622384-v	B	L	kekeliruan
00622384-v	B	L	kelabakan
00622384-v	B	L	kelat
00622384-v	B	L	kelikir
00622384-v	B	L	keliru
00622384-v	B	L	kena
00622384-v	B	L	kena sakal
00622384-v	B	L	kerakal
00622384-v	B	L	kerikil
00622384-v	B	L	kering darah
00622384-v	B	L	kerisik
00622384-v	B	L	kersik
00622384-v	B	L	kesal
00622384-v	B	L	ketewasan
00622384-v	B	L	kulat
00622384-v	B	L	labak
00622384-v	B	L	labrak
00622384-v	B	L	labrakan
00622384-v	B	L	labuh
00622384-v	B	L	lampaskan
00622384-v	B	L	lasah
00622384-v	B	L	lekap
00622384-v	B	L	lekat
00622384-v	B	L	lengket
00622384-v	B	L	linglung
00622384-v	B	L	luar biasa
00622384-v	B	L	lubang kubur
00622384-v	B	L	mangu
00622384-v	B	L	mangut
00622384-v	B	L	melabrak
00622384-v	B	L	melasah
00622384-v	B	L	melekapkan
00622384-v	B	L	melekat
00622384-v	B	L	melekatkan
00622384-v	B	L	melengket
00622384-v	B	L	melengketkan
00622384-v	B	L	memalukan
00622384-v	B	L	mematuhi
00622384-v	B	L	membantai
00622384-v	B	L	membebalkan
00622384-v	B	L	membodohkan
00622384-v	B	L	memegunkan
00622384-v	B	L	memeranjatkan
00622384-v	B	L	memikat hati
00622384-v	B	L	memperbodohkan
00622384-v	B	L	memperolehi
00622384-v	B	L	mempesona
00622384-v	B	L	memukul
00622384-v	B	L	memukul dgn kayu
00622384-v	B	L	memupuh
00622384-v	B	L	mendengap
00622384-v	B	L	menekankan
00622384-v	B	L	menempuh
00622384-v	B	L	mengagumi
00622384-v	B	L	mengajaibkan
00622384-v	B	L	mengembat
00622384-v	B	L	menggagalkan
00622384-v	B	L	menggamamkan
00622384-v	B	L	menggemari
00622384-v	B	L	menghadi
00622384-v	B	L	menghentam
00622384-v	B	L	menghidap
00622384-v	B	L	mengikut
00622384-v	B	L	mengkagumkan
00622384-v	B	L	menjengkelkan
00622384-v	B	L	menyebat
00622384-v	B	L	menyekang perut
00622384-v	B	L	menyesah
00622384-v	B	L	merakam
00622384-v	B	L	merekat
00622384-v	B	L	merekatkan
00622384-v	B	L	merembat
00622384-v	B	L	mutu
00622384-v	B	L	pacakkan
00622384-v	B	L	palu
00622384-v	B	L	pemukulan
00622384-v	B	L	penempel
00622384-v	B	L	pengsan
00622384-v	B	L	pepah
00622384-v	B	L	perbodohkan
00622384-v	B	L	peroleh
00622384-v	B	L	pukul
00622384-v	B	L	pukulan
00622384-v	B	L	pukulan bertubi-tubi
00622384-v	B	L	putar
00622384-v	B	L	rangkit
00622384-v	B	L	rasa kagum
00622384-v	B	L	rekat
00622384-v	B	L	rembat
00622384-v	B	L	rentak
00622384-v	B	L	sakal
00622384-v	B	L	sakat
00622384-v	B	L	sakit hati
00622384-v	B	L	sangat menghairankan
00622384-v	B	L	semak hati
00622384-v	B	L	semibrif
00622384-v	B	L	senewen
00622384-v	B	L	serat
00622384-v	B	L	serepuh
00622384-v	B	L	sigai
00622384-v	B	L	suka memukul
00622384-v	B	L	takjub
00622384-v	B	L	teka-teki
00622384-v	B	L	tempat liputan
00622384-v	B	L	tenggelam punca
00622384-v	B	L	terbangkang
00622384-v	B	L	terbantut
00622384-v	B	L	terbata-bata
00622384-v	B	L	terbelai
00622384-v	B	L	tercengang-cengang
00622384-v	B	L	terdapat
00622384-v	B	L	terdempet
00622384-v	B	L	tergetah
00622384-v	B	L	terjepit
00622384-v	B	L	terkeliru
00622384-v	B	L	terlekat
00622384-v	B	L	termangau
00622384-v	B	L	termangau-mangau
00622384-v	B	L	termateri
00622384-v	B	L	terpempan
00622384-v	B	L	terperanjat
00622384-v	B	L	tersekang
00622384-v	B	L	tersekat
00622384-v	B	L	tersempal
00622384-v	B	L	tersepit
00622384-v	B	L	tongkat
00622384-v	B	L	tongkat kayu
00622384-v	B	M	hairankan
00622384-v	B	M	kian
00622384-v	B	M	menghentak-hentak
00622384-v	B	M	tercengang
00622384-v	B	M	terpinga-pinga
00622384-v	B	O	berdebar
00622384-v	B	O	berdebar-debar
00622384-v	B	O	berdengap
00622384-v	B	O	berdenyut
00622384-v	B	O	beroleh
00622384-v	B	O	berpegang
00622384-v	B	O	bingung
00622384-v	B	O	kebingungan
00622384-v	B	O	melekap
00622384-v	B	O	membajau
00622384-v	B	O	membanat
00622384-v	B	O	membawa
00622384-v	B	O	membelasah
00622384-v	B	O	membingungkan
00622384-v	B	O	membius
00622384-v	B	O	memenangi
00622384-v	B	O	memperoleh
00622384-v	B	O	memusingkan
00622384-v	B	O	menakjubkan
00622384-v	B	O	menakol
00622384-v	B	O	mencantumkan
00622384-v	B	O	mencengangkan
00622384-v	B	O	mendapat
00622384-v	B	O	mendapati
00622384-v	B	O	mendapatkan
00622384-v	B	O	mendebik
00622384-v	B	O	mendenyut
00622384-v	B	O	menempel
00622384-v	B	O	mengagumkan
00622384-v	B	O	mengalahkan
00622384-v	B	O	mengambil
00622384-v	B	O	mengelirukan
00622384-v	B	O	mengelukan
00622384-v	B	O	menggugupkan
00622384-v	B	O	menjelunut
00622384-v	B	O	terpegun
00622384-v	B	X	kelirukan
00622384-v	B	X	membuat orang tercengang
00622384-v	B	X	sungguh menghairankan
00622384-v	I	O	mengantongi
00622384-v	I	O	menggenjot
00622384-v	I	O	mengherankan
00622384-v	I	O	pinga
00622384-v	M	O	menepetkan
00622384-v	M	O	menghairankan
00622384-v	M	O	tergamam
00622384-v	M	X	menjadikan tergamam
00622384-v	M	X	menjadikan terpegun
00622584-n	B	L	buruan
00622584-n	B	L	geratak
00622584-n	B	L	hambat
00622584-n	B	L	kejar
00622584-n	B	L	mengejar
00622584-n	B	L	menguber
00622584-n	B	L	mengudak
00622584-n	B	L	musim memburu
00622584-n	B	L	oyak
00622584-n	B	L	pam
00622584-n	B	L	pemburuan
00622584-n	B	L	pengejaran
00622584-n	B	L	pergi menembak
00622584-n	B	L	tangkapan
00622584-n	B	O	berburu
00622584-n	B	O	memburu
00622584-n	B	O	menjejaki
00622584-n	B	O	pemburu
00622584-n	B	O	perburuan
00622584-n	I	O	buru
00622828-a	B	L	antiseptik
00622828-a	B	L	pembasmi kuman
00622957-n	B	L	legislasi
00623006-v	B	L	berlubang-lubang
00623006-v	B	L	cangkriman
00623006-v	B	L	gajah patah
00623006-v	B	L	penerka
00623006-v	B	L	tebakan
00623006-v	B	L	teka-teki
00623006-v	B	L	teki
00623052-n	B	L	legislasi
00623151-v	B	L	berhasrat
00623151-v	B	L	berjumpa
00623151-v	B	L	bermain
00623151-v	B	L	bermaksud
00623151-v	B	L	bertemu
00623151-v	B	L	bertemu lagi
00623151-v	B	L	berwujud
00623151-v	B	L	catatan
00623151-v	B	L	gergaji
00623151-v	B	L	henggung
00623151-v	B	L	hinggut
00623151-v	B	L	interpretasi
00623151-v	B	L	jumpa lagi
00623151-v	B	L	kelih
00623151-v	B	L	kelihatan
00623151-v	B	L	kenampakan
00623151-v	B	L	keterangan
00623151-v	B	L	lihat
00623151-v	B	L	melihat
00623151-v	B	L	membawa watak
00623151-v	B	L	memotong
00623151-v	B	L	mempersaksikan
00623151-v	B	L	mempersembahkan
00623151-v	B	L	mendengar
00623151-v	B	L	menengok
00623151-v	B	L	menentui
00623151-v	B	L	menganalisis
00623151-v	B	L	mengelih
00623151-v	B	L	mengetemukan
00623151-v	B	L	menggergaji
00623151-v	B	L	menghantar pulang
00623151-v	B	L	menghuraikan
00623151-v	B	L	menginjak
00623151-v	B	L	mengupas
00623151-v	B	L	menonton
00623151-v	B	L	mentakwilkan
00623151-v	B	L	menterjemahkan
00623151-v	B	L	menyanyi
00623151-v	B	L	nampak
00623151-v	B	L	pemaknaan
00623151-v	B	L	penterjemahan,penterjemahan
00623151-v	B	L	psikoanalisis
00623151-v	B	L	saksikan
00623151-v	B	L	tafsirkan
00623151-v	B	L	terangkan
00623151-v	B	L	terbayang
00623151-v	B	L	terbayang-bayang
00623151-v	B	L	tercelik
00623151-v	B	L	ternampak
00623151-v	B	L	tunjuk
00623151-v	B	O	memahami
00623151-v	B	O	menerangkan
00623151-v	B	O	menginterpretasikan
00623151-v	B	O	menjelaskan
00623151-v	B	O	menyaba
00623151-v	B	O	tafsir
00623151-v	B	X	terjemahkan
00623151-v	I	O	menafsirkan
00623151-v	I	O	menerjemahkan
00623151-v	I	O	mengartikan
00623151-v	M	O	menaruh mata
00623151-v	M	O	mentafsirkan
00623162-n	B	L	bekerja
00623162-n	B	L	hasil kerja
00623162-n	B	L	jawatan
00623162-n	B	L	kerja
00623162-n	B	L	kerja membaiki jalan
00623162-n	B	L	kerja-kerja binaan
00623162-n	B	L	kerja-kerja pembaikan
00623162-n	B	L	kerja-kerja penyelidikan
00623162-n	B	L	pekerjaan
00623162-n	B	L	tugas
00623162-n	M	X	kerja manual
00623356-a	B	X	tindak bersaling
00623356-a	B	X	tindakan bersaling
00623356-a	B	Y	interaktif
00623370-n	B	L	bekerja terlalu kuat
00623370-n	B	L	membuat sso bekerja terlalu kuat
00623370-n	B	X	bekerja secara berlebihan
00623545-n	B	L	perhambaan
00623545-n	B	L	sst yg menguasai
00623565-a	B	L	bantah
00623565-a	B	L	bantahan
00623565-a	B	L	berantagonis
00623565-a	B	L	bertentangan
00623565-a	B	L	pembantahan
00623565-a	B	L	saling bermusuhan
00623565-a	B	L	tak serasi
00623565-a	B	L	tak sesuai
00623565-a	B	L	tentang
00623565-a	B	L	tidak sehaluan
00623565-a	B	L	tidak sesuai
00623565-a	B	L	yg bermusuhan
00623862-n	B	O	susah
00623862-n	B	X	bencana
00623862-n	B	X	berabai
00623862-n	B	X	duri
00623862-n	B	X	ganggu
00623862-n	B	X	ganggu-mengganggui
00623862-n	B	X	halangan
00623862-n	B	X	keadaan sukar
00623862-n	B	X	kebimbangan
00623862-n	B	X	kekacauan
00623862-n	B	X	kekarutan
00623862-n	B	X	kempunan
00623862-n	B	X	kemusykilan
00623862-n	B	X	kepelikan
00623862-n	B	X	kerisauan
00623862-n	B	X	kesempitan
00623862-n	B	X	maung
00623862-n	B	X	memasyghulkan
00623862-n	B	X	menekan
00623862-n	B	X	mengacau
00623862-n	B	X	mengganggu
00623862-n	B	X	menyusahkan
00623862-n	B	X	perbalahan
00623862-n	B	X	perihkan
00623862-n	B	X	persoalan
00623862-n	B	X	pusing-pusing
00623862-n	B	X	sengsara
00623862-n	B	Y	gangguan
00623862-n	B	Y	keberatan
00623862-n	B	Y	kepayahan
00623862-n	B	Y	kerewelan
00623862-n	B	Y	kerumitan
00623862-n	B	Y	kesesakan
00623862-n	B	Y	kesukaran
00623862-n	B	Y	kesulitan
00623862-n	B	Y	kesusahan
00623862-n	B	Y	masalah
00623862-n	I	O	keruwetan
00623862-n	M	O	keperitan
00624026-a	B	O	banyak
00624026-a	B	O	ramai
00624026-a	B	X	agak
00624026-a	B	X	agak besar
00624026-a	B	X	agak penting
00624026-a	B	X	berpengaruh
00624026-a	B	X	berwibawa
00624026-a	B	X	boleh diukur
00624026-a	B	X	cukup banyak
00624026-a	B	X	dewasa
00624026-a	B	X	gagah
00624026-a	B	X	hebat
00624026-a	B	X	mengagumkan
00624026-a	B	X	nada major
00624026-a	B	X	perlu
00624026-a	B	X	sangat banyak
00624026-a	B	X	sangat besar
00624026-a	B	X	sangat kuat
00624026-a	B	X	tersergam
00624026-a	B	X	yg agak besar
00624026-a	B	X	yg besar sekali
00624026-a	B	Y	besar
00624026-a	B	Y	penting
00624026-a	I	O	tebal semangat
00624026-a	M	X	banyak
00624140-v	B	X	terang semula
00624285-n	B	L	ganggu
00624416-a	B	L	agak besar
00624416-a	B	L	agak penting
00624416-a	B	L	banyak
00624416-a	B	L	berwibawa
00624416-a	B	L	dewasa
00624416-a	B	L	gagah
00624416-a	B	L	hebat
00624416-a	B	L	mengagumkan
00624416-a	B	L	nada major
00624416-a	B	L	penting
00624416-a	B	L	sangat banyak
00624416-a	B	L	sangat besar
00624416-a	B	L	sangat kuat
00624416-a	B	L	tersergam
00624416-a	B	L	yg besar sekali
00624416-a	B	M	yg cukup berharga
00624416-a	B	X	yang agak ketara
00624416-a	B	X	yang cukup penting
00624416-a	B	X	yg agak ketara
00624416-a	B	X	yg cukup penting
00624476-v	B	L	ambil
00624476-v	B	L	ambil-mengambil
00624476-v	B	L	amek
00624476-v	B	L	arah
00624476-v	B	L	baca
00624476-v	B	L	bacaan
00624476-v	B	L	belanja
00624476-v	B	L	berasal
00624476-v	B	L	berkat
00624476-v	B	L	bermain
00624476-v	B	L	catatan bacaan
00624476-v	B	L	disebabkan oleh
00624476-v	B	L	faham
00624476-v	B	L	fahaman
00624476-v	B	L	helaian kewartawanan
00624476-v	B	L	jemput
00624476-v	B	L	jurusan
00624476-v	B	L	kakap
00624476-v	B	L	karat
00624476-v	B	L	kefahaman
00624476-v	B	L	kukuh
00624476-v	B	L	meliputi
00624476-v	B	L	memaklumi
00624476-v	B	L	memasuki
00624476-v	B	L	membacai
00624476-v	B	L	membacakan
00624476-v	B	L	membawa pergi
00624476-v	B	L	membawa watak
00624476-v	B	L	membeku
00624476-v	B	L	memegang
00624476-v	B	L	memiliki
00624476-v	B	L	memimpin
00624476-v	B	L	mempersembahkan
00624476-v	B	L	mempunyai
00624476-v	B	L	menahan
00624476-v	B	L	menangkap
00624476-v	B	L	mencakupi
00624476-v	B	L	mencuba
00624476-v	B	L	mendapat
00624476-v	B	L	mendapatkan
00624476-v	B	L	menduduki
00624476-v	B	L	mendukung
00624476-v	B	L	menekan
00624476-v	B	L	menemui
00624476-v	B	L	menerangkan
00624476-v	B	L	menerima
00624476-v	B	L	mengajak
00624476-v	B	L	mengambil contoh darah
00624476-v	B	L	mengambil jalan
00624476-v	B	L	mengambil pekerja utk diberi tugas
00624476-v	B	L	mengambil sst
00624476-v	B	L	mengambil tempat
00624476-v	B	L	mengandungi
00624476-v	B	L	mengangkat
00624476-v	B	L	mengental
00624476-v	B	L	mengeras
00624476-v	B	L	menggaji pekerja
00624476-v	B	L	menggendong
00624476-v	B	L	menghantar
00624476-v	B	L	mengikat
00624476-v	B	L	menguasai
00624476-v	B	L	mengurus
00624476-v	B	L	menindas
00624476-v	B	L	menjadi kuat
00624476-v	B	L	menjelaskan
00624476-v	B	L	menterjemahkan
00624476-v	B	L	menundukkan
00624476-v	B	L	menyanyi
00624476-v	B	L	menyimpan
00624476-v	B	L	minum
00624476-v	B	L	mulai menyala
00624476-v	B	L	pembacaan
00624476-v	B	L	pengambilan
00624476-v	B	L	perbelanjaan
00624476-v	B	L	rekod
00624476-v	B	L	sambut
00624476-v	B	L	tafsir
00624476-v	B	L	terjual
00624476-v	B	L	terkena
00624476-v	B	L	tetap dlm kedududkannya
00624476-v	B	L	wang penghasilan
00624476-v	B	L	wang perolehan
00624476-v	B	O	berhasil
00624476-v	B	O	jadi
00624476-v	B	O	makan
00624476-v	B	O	memahami
00624476-v	B	O	memasukkan
00624476-v	B	O	membaca
00624476-v	B	O	membawa
00624476-v	B	O	membutuhkan
00624476-v	B	O	mengambil
00624476-v	B	O	menganggap
00624476-v	B	O	mengarik
00624476-v	B	O	mengerti
00624476-v	I	O	meluwengkan
00624476-v	M	O	mentafsirkan
00624553-n	B	L	ajan
00624553-n	B	L	berusaha sedapat mungkin
00624553-n	B	L	daya tekanan
00624553-n	B	L	kejan
00624553-n	B	L	ketegangan
00624553-n	B	L	ketegangan fikiran
00624553-n	B	L	keterikan
00624553-n	B	L	memaksakan
00624553-n	B	L	membosankan
00624553-n	B	L	menapis
00624553-n	B	L	mengeringkan
00624553-n	B	L	mengetuskan
00624553-n	B	L	menyusahkan
00624553-n	B	L	meregang
00624553-n	B	L	meregangkan
00624553-n	B	L	penat lelah
00624553-n	B	L	regang
00624553-n	B	L	usaha
00624576-a	B	L	afiat
00624576-a	B	L	agak besar
00624576-a	B	L	berat
00624576-a	B	L	bereputasi baik
00624576-a	B	L	berkemas
00624576-a	B	L	berkemas-kemas
00624576-a	B	L	bersegeh
00624576-a	B	L	bersopan
00624576-a	B	L	besar dan berat
00624576-a	B	L	besar dan kuat
00624576-a	B	L	cedas
00624576-a	B	L	cukup banyak
00624576-a	B	L	dalam keadaan sihat
00624576-a	B	L	degap
00624576-a	B	L	dengan baik
00624576-a	B	L	kemas
00624576-a	B	L	memperkemas
00624576-a	B	L	memperkemaskan
00624576-a	B	L	mendandan
00624576-a	B	L	mengatur
00624576-a	B	L	mengemas
00624576-a	B	L	menjaras
00624576-a	B	L	menyegarkan
00624576-a	B	L	menyihatkan
00624576-a	B	L	menyusun
00624576-a	B	L	merapikan
00624576-a	B	L	muhtasyam
00624576-a	B	L	nyaman
00624576-a	B	L	patut dihormati
00624576-a	B	L	pugar
00624576-a	B	L	rapi
00624576-a	B	L	segakkan
00624576-a	B	L	segar
00624576-a	B	L	segeh
00624576-a	B	L	seli
00624576-a	B	L	selia
00624576-a	B	L	sihat
00624576-a	B	L	sihat badan
00624576-a	B	L	sihat benar
00624576-a	B	L	sihat wal’afiat
00624576-a	B	L	sso yg besar dan tegap
00624576-a	B	L	subur
00624576-a	B	L	sungguh baik
00624576-a	B	L	terhormat
00624576-a	B	L	uras
00624576-a	B	L	waras
00624576-a	B	L	yg agak besar
00624576-a	B	O	lumayan
00624738-n	B	O	riadah
00624738-n	B	X	berlatih
00624738-n	B	X	bersenam
00624738-n	B	X	gerakan badan
00624738-n	B	X	latihan tentera
00624738-n	B	X	membuka klinik
00624738-n	B	X	mengamalkan
00624738-n	B	X	mengamalkan tugas perubatan
00624738-n	B	Y	berolahraga
00624738-n	B	Y	latih
00624738-n	B	Y	latihan
00624738-n	I	X	latihan fisik
00624738-n	M	O	senaman
00624738-n	M	X	riadah
00624801-v	B	L	menyalahertikan
00624801-v	B	L	salah faham
00624801-v	B	L	tersalah terjemah
00624801-v	B	X	salah membaca
00624801-v	M	O	menyalahtafsirkan
00624801-v	M	O	salah semat
00624801-v	M	O	salah tangkap
00624801-v	M	O	salah terima
00624801-v	M	X	salah mentafsirkan
00624967-v	B	O	mencantikkan
00624967-v	B	X	menganggap sbg yg paling sesuai dgn cita-citanya
00624967-v	B	X	mengunggulkan
00625055-a	B	L	agak besar
00625055-a	B	L	banyak
00625055-a	B	L	behena
00625055-a	B	L	bererti
00625055-a	B	L	bermakna
00625055-a	B	L	besar
00625055-a	B	L	menonjol
00625055-a	B	L	penting
00625055-a	B	L	substansial
00625055-a	B	X	cukup banyak
00625055-a	B	X	cukup besar
00625119-v	B	X	ada
00625119-v	B	X	adanya
00625119-v	B	X	bacaan
00625119-v	B	X	bentuk pasif dan kata kerja pronominal
00625119-v	B	X	berada
00625119-v	B	X	buatan
00625119-v	B	X	catatan bacaan
00625119-v	B	X	dgn kata kerja tertentu
00625119-v	B	X	faham
00625119-v	B	X	fahaman
00625119-v	B	X	ialah
00625119-v	B	X	insan
00625119-v	B	X	keberadaan
00625119-v	B	X	kefahaman
00625119-v	B	X	kepunyaan
00625119-v	B	X	lira
00625119-v	B	X	makhluk
00625119-v	B	X	manusia
00625119-v	B	X	mata wang Itali
00625119-v	B	X	memakai
00625119-v	B	X	membaca dgn suara yg kuat
00625119-v	B	X	membaca perasaan sso
00625119-v	B	X	membacai
00625119-v	B	X	membacakan
00625119-v	B	X	membacakan hukuman
00625119-v	B	X	orang
00625119-v	B	X	pembacaan
00625119-v	B	X	seorang
00625119-v	B	X	sihat
00625119-v	B	X	waktu
00625119-v	B	Y	baca
00625119-v	B	Y	membaca
00625170-a	B	L	bilangan kecil
00625170-a	B	M	ringan
00625393-a	B	L	asli
00625393-a	B	L	bahan
00625393-a	B	L	benar
00625393-a	B	L	boleh dipercayai
00625393-a	B	L	bukan tiruan
00625393-a	B	L	hakiki
00625393-a	B	L	isi
00625393-a	B	L	jati
00625393-a	B	L	kain
00625393-a	B	L	kejasmanian
00625393-a	B	L	material
00625393-a	B	L	materiil
00625393-a	B	L	nyata
00625393-a	B	L	pada hakikatnya
00625393-a	B	L	sabit
00625393-a	B	L	sebenar
00625393-a	B	L	sejati
00625393-a	B	L	sungguh
00625393-a	B	L	tulen
00625393-a	B	O	betul
00625393-a	I	O	substansial
00625427-n	B	L	gelalar
00625427-n	B	L	gelandang
00625427-n	B	L	gelayangan
00625427-n	B	L	hela
00625427-n	B	L	helaan
00625427-n	B	L	heret
00625427-n	B	L	jambak
00625427-n	B	L	jinjit
00625427-n	B	L	jujut
00625427-n	B	L	lelai
00625427-n	B	L	lelar
00625427-n	B	L	lelaran
00625427-n	B	L	memcabuti
00625427-n	B	L	menarik
00625427-n	B	L	mengarik
00625427-n	B	L	menghelakan
00625427-n	B	L	mengunggut
00625427-n	B	L	menunda
00625427-n	B	L	merenggut
00625427-n	B	L	merenggutkan
00625427-n	B	L	merentap
00625427-n	B	L	merentapkan
00625427-n	B	L	meruntun
00625427-n	B	L	renggut
00625427-n	B	L	renggutan
00625427-n	B	L	runtun
00625427-n	B	L	sentakan otot
00625427-n	B	L	seret
00625427-n	B	L	tarik
00625427-n	B	L	zmerabut
00625427-n	B	O	daya tarik
00625427-n	B	O	tarikan
00625518-v	B	L	anagram
00625551-n	B	L	syampu perapi rambut
00625699-n	B	L	cukup naik
00625699-n	B	L	dekor
00625699-n	B	L	ensembel
00625699-n	B	L	ghurub
00625699-n	B	L	himpunan
00625699-n	B	L	kental
00625699-n	B	L	lengser
00625699-n	B	L	lingsir
00625699-n	B	L	masuk
00625699-n	B	L	membuahkan hasil
00625699-n	B	L	mempertepat
00625699-n	B	L	menatah
00625699-n	B	L	menenggelam
00625699-n	B	L	menurun
00625699-n	B	L	menyediakan
00625699-n	B	L	peranggu
00625699-n	B	L	perlengkapan
00625699-n	B	L	peti
00625699-n	B	L	set
00625699-n	B	L	setel
00625699-n	B	L	siri
00625699-n	B	L	tegar
00625699-n	B	L	tegas
00625699-n	B	L	terbenam
00625699-n	B	L	tetap
00625699-n	B	L	tidak berubah-ubah
00625699-n	B	L	turun
00625723-v	M	X	membaca semula
00625774-a	B	L	menakjubkan
00625774-a	B	L	penuh khayalan
00625774-a	B	L	tidak benar
00625774-a	B	L	tidak nyata
00625774-a	B	M	tidak substansial
00625858-n	B	O	aerobik
00625963-v	B	L	hias dgn panel kayu
00625963-v	B	L	hiasan dinding
00625963-v	B	L	panel
00625963-v	B	L	panel kayu
00625993-n	B	M	membina badan
00625993-n	I	O	binaraga
00625993-n	M	X	bina badan
00626130-v	B	L	bakat
00626130-v	B	L	bekas
00626130-v	B	L	berkesan
00626130-v	B	L	cam
00626130-v	B	L	ekor
00626130-v	B	L	interpretasi
00626130-v	B	L	kesan
00626130-v	B	L	lintasan
00626130-v	B	L	membuat coretan
00626130-v	B	L	menciplak
00626130-v	B	L	mengesan
00626130-v	B	L	mengesani
00626130-v	B	L	mentafsirkan kod
00626130-v	B	L	menterjemahkan
00626130-v	B	L	menyalin
00626130-v	B	L	menyurih
00626130-v	B	L	nyahkod
00626130-v	B	L	runut
00626130-v	B	L	surihan
00626130-v	B	L	terangkan
00626130-v	B	L	terjemahkan
00626130-v	B	L	unsur
00626130-v	B	M	surih
00626130-v	B	O	melacak
00626130-v	B	O	membaca
00626130-v	B	O	menjejaki
00626130-v	B	O	menyusuri
00626130-v	B	O	merunut
00626130-v	B	O	merunuti
