post_id,created_at,username,text,parent_comment_id
DOvR5R6E5h7,2025-09-19 15:31:26 WIB,lee_chamoomilee,"['min', 'tolong', 'dibaca']",
DOvR5R6E5h7,2025-09-19 15:34:53 WIB,indriyantiikaagustin,"['min', 'sek', 'durung', 'mari', 'ta', 'rembes', 'iki', 'min']",
DOvR5R6E5h7,2025-09-19 15:37:48 WIB,mega55639,"['estimasi', 'smpai', 'jam', 'brp', 'ya', 'slsai', 'nya', 'mind', '?']",
DOvR5R6E5h7,2025-09-19 15:42:35 WIB,nurulazh______,"['min', 'belum', 'selesai', 'ta', '?']",
DOvR5R6E5h7,2025-09-19 15:45:34 WIB,cynthia_larasati15,"['kapan', 'selesainya', 'perbaikan', 'ini', 'ya', 'butuh', 'air', 'segera']",
DOvR5R6E5h7,2025-09-19 15:48:12 WIB,orenjiiiiiii__,"['min', 'kapan', 'nyala', 'nyaaaa']",
DOvR5R6E5h7,2025-09-19 15:48:14 WIB,nrhasanah39,"['sampai', 'jam', 'brp', 'air', 'ini', 'nyala']",
DOvR5R6E5h7,2025-09-19 15:52:29 WIB,d1_m_s.dms,"['minnn', 'aku', 'ga', 'isok', 'adosss', 'minnnn', 'mambu', 'kecut', 'kii', 'minnn']",
DOvR5R6E5h7,2025-09-19 15:59:02 WIB,hi_iniiaku,"['ayoooo', 'dongggg', 'masak', 'iya', 'sehari', 'an', 'gak', 'mandi', 'gak', 'ngapa <num> in']",
DOvR5R6E5h7,2025-09-19 16:01:15 WIB,septiandwi292,"['dari', 'tadi', 'pagi', 'air', 'mati', 'sampai', 'kapan', 'sya', 'dari', 'tadi', 'pagi', 'gak', 'mandi', 'sampe', 'besok', 'gak', 'keluar', 'air', 'lagi', 'gak', 'mandi', 'lagi', 'kapan', 'selesai', 'nya']",
DOvR5R6E5h7,2025-09-19 16:07:22 WIB,ninpuss,"['air', 'di', 'sememi', 'jaya', 'masih', 'mati']",
DOvR5R6E5h7,2025-09-19 16:08:52 WIB,ninpuss,"['air', 'di', 'sememi', 'jaya', 'masih', 'mati', 'saya', 'sudah', 'coba', 'whatsapp', 'untuk', 'minta', 'bantuan', 'air', 'tp', 'masih', 'belum', 'ada', 'balasan']",
DOvR5R6E5h7,2025-09-19 16:10:24 WIB,rendi10_10,"['kapan', 'selesai', 'nya', '?', 'saya', 'dari', 'tadi', 'pagi', 'gak', 'mandi', 'sampai', 'besok', 'air', 'gak', 'keluar', 'lagi', 'ya', 'gak', 'bisa', 'mandi', 'lagi', 'cepat', 'di', 'selesaikan', 'butuh', 'air', 'dirumah', 'gak', 'ada', 'tandon', 'air']",
DOvR5R6E5h7,2025-09-19 16:10:52 WIB,ellythonggg,"['lamae', 'jir', 'smpe', 'saiki', 'ga', 'nyala', 'nyala', 'smpe', 'ga', 'ngampus', 'gaisa', 'mandi']",
DOvR5R6E5h7,2025-09-19 16:23:10 WIB,gilangepm,"['kapan', 'nyala', 'min', 'aku', 'mau', 'ngeseng', 'nak', 'omah', 'e', 'koncoku', 'sumpah', 'bingung', 'iki', 'lek', 'mules', 'maneh', 'adoh', 'pisan', 'omae', 'koncoku']",
DOvR5R6E5h7,2025-09-19 16:29:14 WIB,hendripramudiyanto,"['sampai', 'tgl', '<num>', 'jam', '<num>', 'di', 'daerah', 'griya', 'citra', 'asri', 'kel', 'sememi', 'belum', 'menetes', 'airnya']",
DOvR5R6E5h7,2025-09-19 16:30:41 WIB,muhammadazkafo,"['min', 'info', 'air', 'nyala', 'jam', 'berapa', 'min', '?', 'anakku', 'rewel', 'gak', 'bisa', 'mandi', 'q', 'tantrum', 'wes', 'terlanjur', 'ngerendam', 'cucian', 'seragam', 'e', 'anak']",
DOvR5R6E5h7,2025-09-19 16:38:27 WIB,mariasarydarsono,"['airnya', '<num>', 'kk', 'aja', 'apa', 'bsa', '?', '?', '?']",
DOvR5R6E5h7,2025-09-19 16:40:51 WIB,isnawatichoiruliyah,"['min', 'ini', 'daerah', 'pakal', 'air', 'nya', 'nyala', 'jam', 'brp', '?', 'udah', 'dari', 'subuh', 'tadi', 'air', 'mati', 'waduhhh', 'stok', 'air', 'udah', 'hampir', 'habis']",
DOvR5R6E5h7,2025-09-19 16:53:56 WIB,wichchaaa,"['min', 'kapan', 'selesai', 'sy', 'di', 'sememi', 'jaya', 'selatan', 'dri', 'pagi', 'belom', 'mandi', 'min', 'udah', 'bau', 'kambing', 'ini', 'minsemoga', 'cpt', 'nyala']",
DOvR5R6E5h7,2025-09-19 17:01:59 WIB,galihrizky_12,"['aku', 'pulang', 'tdi', 'mandi', 'di', 'kantor', 'kak', 'tkut', 'di', 'rumah', 'air', 'nya', 'belum', 'nyala', 'lah', 'kok', 'beneran', 'belum', 'ngalir']",
DOvR5R6E5h7,2025-09-19 17:07:30 WIB,anita.5253,"['ini', 'kapan', 'nyalanya', 'pak']",
DOvR5R6E5h7,2025-09-19 17:08:17 WIB,anita.5253,"['butuh', 'kepastian', 'kapan', 'nyalanya', 'pakkrn', 'yg', 'antri', 'tandon', 'gratis', 'banyak', 'warga']",
DOvR5R6E5h7,2025-09-19 17:22:12 WIB,alocasiaazlani,"['ditunggu', 'segera', 'secepatnya', 'sudah', 'dari', 'tadi', 'pagi', 'sampai', 'sekarang', 'masih', 'belum', 'nyala']",
DOvR5R6E5h7,2025-09-19 17:25:48 WIB,chandrapermana,"['biasane', 'yo', 'gak', 'adus']",
DOvR5R6E5h7,2025-09-19 17:41:21 WIB,alocasiaazlani,"['ini', 'nyala', 'nya', 'kira-kira', 'jam', 'berapa', 'ya', '?', 'apa', 'masih', 'lama', 'tolong', 'dijawab', 'terimakasih']",
DOvR5R6E5h7,2025-09-19 17:47:38 WIB,nciiitt_,"['kirain', 'cuma', 'saya', 'aja', 'ternyata', 'ada', 'yg', 'sama', 'juga', 'tagihan', 'air', 'saya', 'dari', 'bulan', 'juli', '-', 'september', 'ini', 'melonjak', 'juga', 'bumbak', 'biasanya', 'cuma', '<num> rb', 'tapi', '<num>', 'bulan', 'terakhir', 'ini', 'bisa', 'sampe', 'diatas', '<num>', 'ribu', 'padahal', 'pemakaian', 'normal', 'seperti', 'sebelum <num>', 'nya', 'dan', 'nggak', 'jualan', 'juga']",
DOvR5R6E5h7,2025-09-19 17:52:33 WIB,lee_chamoomilee,"['iya', 'mbakbu', 'di', 'pbi', 'juga', 'kah', '?', 'saya', '<num>', 'bulan', 'ini', '<num>', 'malah', 'tagihan', 'nya', 'melebihi', 'tagihan', 'listrik', 'apalagi', 'bukan', 'yg', 'rajin', 'masak', 'yg', 'cucian', 'piringnya', 'banyak', 'mau', 'ke', 'kantor', 'pdam', 'nya', 'jg', 'lumayan', 'jauh', 'ya', 'dari', 'sini', 'komplain', 'lewat', 'wa', 'petugas', 'sdh', 'cek', 'jawaban', 'jg', 'tidak', 'memuaskan', 'kalo', 'memang', 'sesuai', 'pemakaian', 'gk', 'ada', 'kebocoran', 'masa', 'iya', 'air', 'aja', 'habis', '<num>', 'rb', 'lebih', 'tiap', 'bulannya']",
DOvR5R6E5h7,2025-09-19 17:58:53 WIB,arilapransya,"['aooooo', 'semangatt', 'pak', 'dhee']",
DOvR5R6E5h7,2025-09-19 18:07:33 WIB,moveusername,"['min', 'nyala', 'jam', 'brp', 'daerah', 'brimob', 'ket', 'isuk', 'durung', 'adus', 'gaiso', 'lapolapo', 'min']",
DOvR5R6E5h7,2025-09-19 18:11:09 WIB,abiddinsy,"['ayo', 'min', 'dang', 'barno', 'gorong', 'ados', 'iki']",
DOvR5R6E5h7,2025-09-19 18:12:52 WIB,deekristiyanti.blog,"['kira <num>', 'kapan', 'selesainya', '?', 'minta', 'tolong', 'bisa', 'segera', 'diselesaikan', 'terimakasih']",
DOvR5R6E5h7,2025-09-19 18:17:18 WIB,rizka.indriani29,"['di', 'sememi', 'dr', 'subuh', 'uda', 'mati', 'sampe', 'skrg', 'belum', 'juga', 'nyala']",
DOvR5R6E5h7,2025-09-19 18:19:20 WIB,nciiitt_,"['saya', 'di', 'sememi', 'jaya', 'utara', 'pemakaian', 'air', 'juga', 'normal', 'bumbak', 'sempet', 'dibongkar', 'juga', 'pipa', 'rumah', 'takutnya', 'ada', 'yg', 'bocor', 'ternyata', 'aman', 'semua', 'mbakibu', 'nya', 'pake', 'sanyo', 'kah', '?']",
DOvR5R6E5h7,2025-09-19 18:25:36 WIB,ardhyar685,"['sampai', 'sekarang', 'belum', 'nyala']",
DOvR5R6E5h7,2025-09-19 18:26:18 WIB,gilangepm,"['min', 'pls', 'lah', 'banyune', 'iki', 'mules', 'wetengku', 'dorong', 'ados', 'pisan']",
DOvR5R6E5h7,2025-09-19 18:27:13 WIB,murdaningrumnining,"['apa', 'pbi', 'air', 'mati', 'selma', '<num>', 'hari', '?']",
DOvR5R6E5h7,2025-09-19 18:27:59 WIB,puspitaannisaa,"['sdh', 'selesai', 'belum', 'min']",
DOvR5R6E5h7,2025-09-19 18:32:36 WIB,udinudin_27,"['kapan', 'air', 'pdam', 'nya', 'nyala', '?', 'masak', 'mau', 'smpek', 'besok', '?', '?', '?', 'smpek', 'malam', 'begini', 'masih', 'mati']",
DOvR5R6E5h7,2025-09-19 18:34:37 WIB,shintaochin32,"['gimana', 'ini', 'pbi', 'kok', 'ga', 'nyala <num>', 'airnya', 'yg', 'punya', 'bayi', 'ini', 'ga', 'kasian', 'tah', 'butuh', 'air', 'bgt', 'loh', 'ga', 'tak', 'bayar', 'loh', 'banyune', 'sesok']",
DOvR5R6E5h7,2025-09-19 18:36:14 WIB,niakurniawt__,"['banjarsugihan', 'juga', 'ta', 'kak', '?']",
DOvR5R6E5h7,2025-09-19 18:37:31 WIB,achmad_imbronn,"['masi', 'lama', 'kah', 'min', 'estimasi', 'hari', 'ini', 'jam', 'brp', 'min', 'selesai', 'ya']",
DOvR5R6E5h7,2025-09-19 18:39:11 WIB,feroriama8,"['kapan', 'nyala', 'ni', 'min', 'daerah', 'kandangan', '?']",
DOvR5R6E5h7,2025-09-19 18:40:55 WIB,amelsa369,"['selamat', 'malam', 'bapak', 'abiddinsy', 'mogon', 'maaf', 'ataa', 'ketidaknyamanannya', 'saat', 'ini', 'petugas', 'sedang', 'melakukan', 'perbaikan']",
DOvR5R6E5h7,2025-09-19 18:41:19 WIB,shintaochin32,"['sm', 'pak', 'ank <num> ku', 'jg', 'pd', 'tantrum', 'klo', 'berak', 'cawik', 'nya', 'pke', 'apa', 'ya', 'allah']",
DOvR5R6E5h7,2025-09-19 18:42:06 WIB,erryseptiawan,"['min', 'jawaban', 'mu', 'ojok', 'template', 'air', 'tangki', 'pasokan', 'air', 'tangki', 'iku', 'duduk', 'solusi', 'onok', 'warga', 'senga', 'ra', 'nganggo', 'pompa', 'air', 'cuma', 'ngandalno', 'debit', 'e', 'tekan', 'pdam', 'ojok', 'nek', 'telat', 'bayar', 'wae', 'didendo', 'ambek', 'di', 'pedot', 'salurane', 'tapi', 'kerjone', 'nggak', 'sat', 'set']",
DOvR5R6E5h7,2025-09-19 18:42:27 WIB,shintaochin32,"['ga', 'usah', 'dibayar', 'bes', 'banyu', 'e', 'sesok']",
DOvR5R6E5h7,2025-09-19 18:43:10 WIB,lee_chamoomilee,"['ndak', 'pakai', 'sanyo', 'sama', 'sekali', 'bu', 'mbak', 'tandon', 'jg', 'gk', 'ada']",
DOvR5R6E5h7,2025-09-19 09:10:06 WIB,nurulazh______,"['eh', 'bandarejo', 'ya', 'mati', 'ya', 'kak', 'makanya', 'aku', 'nyalain', 'air', 'ga', 'keluar', 'huhu']",
DOvR5R6E5h7,2025-09-19 09:31:28 WIB,indriyantiikaagustin,"['kira <num>', 'sampai', 'jam', 'brp', 'min']",
DOvR5R6E5h7,2025-09-19 09:34:59 WIB,kiagus_bambang,"['ini', 'perbaikannya', 'kmrn', 'kenapa', 'air', 'mati', 'nya', 'hari', 'ini', '?']",
DOvR5R6E5h7,2025-09-19 09:42:43 WIB,deaputri3374,"['di', 'tunggu', 'secepatnya', 'gak', 'punya', 'tandon', 'air', 'jadi', 'gak', 'ada', 'air', 'sama', 'sekali', 'di', 'rumah']",
DOvR5R6E5h7,2025-09-19 10:03:59 WIB,andisetiawan6520,"['lamaaaa', 'antriannya', 'utk', 'dapat', 'air', 'tangki', 'nya', 'yg', 'terdaftar', 'lebih', '<num>', 'rumah']",
DOvR5R6E5h7,2025-09-19 10:13:35 WIB,puspitaannisaa,"['semoga', 'cepet', 'selesai']",
DOvR5R6E5h7,2025-09-19 10:24:23 WIB,andisetiawan6520,"['iya', 'pengalaman', 'saya', 'waktu', 'mati', 'dulu', 'udah', 'masuk', 'antrian', 'tapi', 'lama', 'belom', 'dikirim', 'akhirnya', 'kita', 'beli', 'tangkian', 'patungan', 'sama', 'tetangga']",
DOvR5R6E5h7,2025-09-19 11:54:18 WIB,anisptr.k19,"['minnn', 'ini', 'masih', 'lama', 'kah', '?']",
DOvR5R6E5h7,2025-09-19 12:03:19 WIB,evinamegan,"['kira', ""''"", 'sampai', 'jm', 'brpa', 'ya']",
DOvR5R6E5h7,2025-09-19 12:20:07 WIB,alvinohakim91,"['jam', 'berapa', 'air', 'e', 'kluar']",
DOvR5R6E5h7,2025-09-19 12:24:14 WIB,yuniarsyaputra,"['wilayah', 'rungkut', 'mati', 'juga', 'dari', 'pagi', 'gak', 'nyala', 'sampai', 'sekarang']",
DOvR5R6E5h7,2025-09-19 12:38:20 WIB,alleisuzette,"['halo', 'min', 'ini', 'mati', 'air', 'nya', 'sampai', 'kapan', 'ya']",
DOvR5R6E5h7,2025-09-19 13:02:35 WIB,dsftr20,"['kpan', 'nyala', 'ya', 'min', '?', 'mau', 'pipis', 'tak', 'tahan', 'soale', 'aire', 'habis']",
DOvR5R6E5h7,2025-09-19 13:10:13 WIB,putra_abi_91,"['wilayah', 'sememi', 'jaya', 'mati', 'min', 'tlong', 'jgn', 'lama', 'lama']",
DOvR5R6E5h7,2025-09-19 13:10:33 WIB,putra_abi_91,"['air', 'nomer', '<num>', 'min', 'tolong']",
DOvR5R6E5h7,2025-09-19 13:26:28 WIB,busnduq,"['kak', 'kandangan', 'kapan', 'nyala', 'ya', '?', 'udah', 'dari', 'tadi', 'pagi', 'nihhh', 'kenapa', 'gaada', 'pemberitahuan', 'juga']",
DOvR5R6E5h7,2025-09-19 13:56:35 WIB,anisptr.k19,"['koar-koarnya', 'kemarin', 'matinya', 'hari', 'ini', 'cubit', 'ya']",
DOvR5R6E5h7,2025-09-19 14:04:36 WIB,faustina272389,"['kapan', 'min', 'air', 'pdam', 'nya', 'hidup', 'mohon', 'bantuannya', 'min', 'untuk', 'hidup', 'pin', 'air', 'pdam', 'di', 'sumberrejo']",
DOvR5R6E5h7,2025-09-19 14:06:43 WIB,jack_noises,"['minair', 'minkudu', 'nangis', 'tp', 'ga', 'isok', 'min']",
DOvR5R6E5h7,2025-09-19 14:13:38 WIB,orenjiiiiiii__,"['kapan', 'nyalanya', 'ini', 'airnyaaaa']",
DOvR5R6E5h7,2025-09-19 14:31:56 WIB,rrydwnt,"['sekarang', 'sumberrejo', 'masih', 'mati', 'min']",
DOvR5R6E5h7,2025-09-19 14:34:19 WIB,meighanomnom,"['susah', 'bgt', 'info', 'kamis', 'tp', 'mati', 'di', 'hari', 'jumat', 'subuh']",
DOvR5R6E5h7,2025-09-19 14:35:25 WIB,udinudin_27,"['sampai', 'kapan', 'ini', 'jam', 'brpa', '?', '?', '?', 'masak', 'besok', 'pagi', 'belom', 'nyala', 'ini', 'tadi', 'pagi', 'saja', 'tidak', 'bisa', 'mndi', 'untung', 'hari', 'libur', 'masak', 'besok', 'wktu', 'kerja', 'gak', 'mndi', 'juga', 'dan', 'harus', 'mndi', 'ke', 'rumah', 'orang', 'tua']",
DOvR5R6E5h7,2025-09-19 14:36:54 WIB,udinudin_27,"['gak', 'maksimal', 'harusnya', 'pddam', 'kordinasi', 'dengan', 'rt', 'rw', 'yg', 'terdampak', 'biar', 'masyarakat', 'tau', 'ada', 'tanki', 'air', 'gratis', 'lah', 'ini', 'disuruh', 'menghubungi']",
DOvR5R6E5h7,2025-09-19 14:43:38 WIB,dessyfatmasari,"['smpai', 'skr', 'sememi', 'blm', 'nyala', 'min', 'dari', 'kamis', 'sdh', 'mati', 'masak', 'blm', 'slesai <num>', 'minlama', 'sekali']",
DOvR5R6E5h7,2025-09-19 14:57:25 WIB,galihrizky_12,"['sakarepmu', 'min', 'mesisan', 'sampe', 'taun', 'ngarep', 'banyu', 'ne', 'gk', 'metu']",
DOvR5R6E5h7,2025-09-19 15:12:50 WIB,yunichristianti18,"['kandangan', 'dari', 'subuh', 'sampek', 'skrg', 'jam', '<num>', 'masih', 'mati', 'belum', 'nyala', 'hampir', '<num>', 'jam', 'min']",
DOvR5R6E5h7,2025-09-19 15:13:48 WIB,niakurniawt__,"['ini', 'sudah', 'tgl', '<num>', 'kok', 'airnya', 'dari', 'tadi', 'pagi', 'gak', 'ngalir', 'min', '?']",
DOvR5R6E5h7,2025-09-19 15:13:55 WIB,niakurniawt__,"['wilayah', 'banjarsugihan']",
DOvR5R6E5h7,2025-09-19 15:14:18 WIB,lee_chamoomilee,"['tolong', 'segera', 'di', 'nyalakan', 'airnya', 'pak', 'gak', 'bisa', 'ngapa <num> in', 'kalo', 'ga', 'ada', 'air', 'tolong', 'pak']",
DOvR5R6E5h7,2025-09-18 19:16:01 WIB,firfird,"['min', 'mohon', 'di', 'infokan', 'utk', 'keckel', 'sambikerep', 'kapan', 'ya', 'air', 'bisa', 'keluar', '?', 'sudah', 'sejak', 'senin', '<num>', 'air', 'tidak', 'nyala', 'sama', 'sekali', 'dan', 'bantuan', 'tangki', 'air', 'dari', 'pdam', 'cuma', '<num> x', 'aja']",
DOvR5R6E5h7,2025-09-18 21:42:06 WIB,ravanashari,"['wilayah', 'menur', 'pumpungan', 'mati', 'juga', 'min', '?']",
DOvR5R6E5h7,2025-09-18 22:05:43 WIB,donat.klasik_sby,"['sepertinya', 'iya', 'kak', 'rumahku', 'menur', 'pumpungan', 'jg', 'mati', 'airnya']",
DOvR5R6E5h7,2025-09-18 22:08:37 WIB,ravanashari,"['iya', 'kak', 'gak', 'ada', 'pemberitahuan']",
DOvR5R6E5h7,2025-09-19 04:45:19 WIB,filzam_nur,"['min', 'progress', 'kebocoran', 'raya', 'sememi', 'l', 'kendung', 'bagaimana', '?', '?']",
DOvR5R6E5h7,2025-09-19 04:57:13 WIB,cynthia_larasati15,"['wilayah', 'sememi', 'ikutan', 'mati', 'mohon', 'segera', 'diselesaikan', 'hari', 'ini', 'pak']",
DOvR5R6E5h7,2025-09-19 05:20:02 WIB,indriyantiikaagustin,"['apa', 'belum', 'selesai', 'pengerjaanya', 'min', 'wilayah', 'sememi', 'juga', 'mati', 'min']",
DOvR5R6E5h7,2025-09-19 05:23:36 WIB,puspitaannisaa,"['kandangan', 'jg', 'ikut', 'mati', 'ya', 'min']",
DOvR5R6E5h7,2025-09-19 05:23:46 WIB,fit2goletsgo,"['kak', 'sya', 'kira', 'karna', 'saya', 'telat', 'bayar']",
DOvR5R6E5h7,2025-09-19 05:38:28 WIB,mey_andani,"['sumberrejo', 'pagi', 'ini', 'air', 'nya', 'sangat', 'kecil', 'minmohon', 'untuk', 'di', 'infokan', 'kapan', 'selesai', 'nya', 'ya', 'min']",
DOvR5R6E5h7,2025-09-19 06:14:47 WIB,linda_fourangels,"['kapan', 'selesainya', 'ya', 'min', '?', 'mohon', 'info']",
DOvR5R6E5h7,2025-09-19 06:24:25 WIB,mydha.kia,"['rt', '<num>', 'rw', '<num>', 'kelurahan', 'kandanganarea', 'belakang', 'masjid', 'kandangan', 'alirannya', 'mati', 'minmana', 'waktunya', 'mandikan', 'anak', 'dan', 'nyuci <num> duh']",
DOvR5R6E5h7,2025-09-19 06:34:30 WIB,deaputri3374,"['wilayah', 'sumberejo', 'airnya', 'mati', 'min', 'tolong', 'cepat', 'di', 'selesaikan', 'biar', 'hidup', 'lagi', 'airnya']",
DOvR5R6E5h7,2025-09-19 06:36:23 WIB,puthree_setiawan,"['minsaya', 'warga', 'pondok', 'benowo', 'indah', 'kabar', 'ini', 'untuk', 'kemarin', 'kan', 'ya', '?', 'kemarin', 'gk', 'jadi', 'mati', 'matinya', 'baru', 'subuh', 'tadi', 'min', 'ini', 'gmn', '?', 'infonya', 'kok', 'gak', 'valid', 'gini', '?']",
DOvR5R6E5h7,2025-09-19 06:43:24 WIB,salsa.shaf,"['kedinding', 'kpn', 'nyala', 'yaaa', 'airku', 'ws', 'habisss', 'resikkk', 'minnn']",
DOvR5R6E5h7,2025-09-19 06:51:01 WIB,poncoae,"['kira <num>', 'kapan', 'selesainya', 'min']",
DOvR5R6E5h7,2025-09-19 07:07:26 WIB,angga.per,"['smpe', 'jm', 'piro', 'min', '?', 'garap', 'jumat', 'berkah', 'gk', 'onok', 'banyu', 'poleh', 'bingung', 'min']",
DOvR5R6E5h7,2025-09-19 07:19:36 WIB,andiiii.o,"['info', 'e', 'kamis', '<num>', 'sampe', 'jumat', 'gak', 'mari', ""''"", 'yo', 'opo', 'warga', 'mu', 'ate', 'aktifitas', 'poleh', 'susah', 'gak', 'ono', 'banyu']",
DOvR5R6E5h7,2025-09-19 07:26:55 WIB,riska_dewi_03,"['win', 'tolong', 'wilayah', 'sememi', 'tolong', 'dipercepat', 'airnya', 'kasihan', 'yg', 'gk', 'punya', 'tandon', ""''"", 'air', 'min']",
DOvR5R6E5h7,2025-09-19 07:31:47 WIB,st4rdusty.sa,"['kapan', 'kelarnya']",
DOvR5R6E5h7,2025-09-19 07:48:18 WIB,hi_iniiaku,"['sampek', 'jam', 'brapa', 'ini', '?', '?', '?', 'kerjo', 'rembes', 'rekkkk', 'sampek', 'an']",
DOvR5R6E5h7,2025-09-19 08:16:11 WIB,andisetiawan6520,"['update', 'air', 'hidup', 'sumberrejo', 'berapa', 'jam', 'lagi']",
DOvR5R6E5h7,2025-09-19 08:32:07 WIB,syahnanissa,"['bandarejo', 'sememi', 'min', 'mati', 'dari', 'semalam', 'ojok', 'suwe', 'suwe', 'gorong', 'adus', 'iki', 'min']",
DOvR5R6E5h7,2025-09-19 08:36:42 WIB,hendry_list,"['wilayah', 'kandangan', 'dan', 'brimob', 'masih', 'msti', 'ini']",
DOvR5R6E5h7,2025-09-19 08:37:37 WIB,hendry_list,"['ini', 'kandangan', 'dn', 'brimob', 'juga', 'masih', 'mati']",
DOvR5R6E5h7,2025-09-19 08:38:54 WIB,hendry_list,"['sama', 'wil', 'kandangan', 'dn', 'brimob', 'ini', 'juga', 'mati']",
DOvR5R6E5h7,2025-09-19 08:50:55 WIB,suprianto0122,"['area', 'kandangan', 'air', 'belum', 'keluar']",
DOxReJsE14O,2025-09-20 14:09:29 WIB,nazrililham3318,"['wilayah', 'sumberejo', 'airnya', 'mati', 'lagi', 'min', 'tadi', 'malam', 'sempat', 'nyalan', 'sekarang', 'mati', 'lagi']",
DO0JTKjk5JB,2025-09-20 15:34:02 WIB,lel_jnh,"['pak', 'tolong', 'pak', 'di', 'tenggumung', 'wetan', 'gg', 'jambu', 'dari', 'hari', 'rabu', 'sampai', 'sekarang', 'masih', 'keruh', 'berwarna', 'abu-abu', 'dan', 'bau', 'got']",
DO0JTKjk5JB,2025-09-20 16:12:28 WIB,dewi__surya,"['daerah', 'wonosari', 'wetan', 'hampir', '<num>', 'minggu', 'air', 'berbusa', 'bau', 'got']",
DO0JTKjk5JB,2025-09-20 17:03:28 WIB,its.s.al,"['oi', 'mij', 'kapaj', 'pdam', 'daerah', 'benowo', 'sby', 'idup', 'lagi', 'belum', 'mandi', 'nih']",
DO0JTKjk5JB,2025-09-20 17:24:04 WIB,dheawapriyanti_,"['benowo', 'ga', 'ada', 'air', 'pak', 'tolong']",
DO0JTKjk5JB,2025-09-21 00:39:26 WIB,theonlyf4r_,"['sama', 'nih', 'tenggumung', 'wetan', 'gang', 'tebu', 'keruh', 'dan', 'bau', 'kapan', 'selesainya', 'ini', 'min', '?', '?']",
DO0JTKjk5JB,2025-09-21 15:09:35 WIB,its.s.al,"['udah', 'ni', 'min']",
DO0JTKjk5JB,2025-09-21 15:09:42 WIB,its.s.al,"['dah', 'idup', 'nih', 'tq']",
DOxBCymE4wQ,2025-09-19 09:59:57 WIB,_sheilla_r_,"['selesainya', 'sampek', 'jam', 'berapa']",
DOxBCymE4wQ,2025-09-19 10:36:22 WIB,ahmaaad.firzaa,"['min', 'didaerah', 'perumahan', 'tira', 'medayu', 'medokan', 'ayu', 'rungkut', 'apakah', 'ada', 'perbaikan', 'juga', 'karena', 'meteran', 'dirumah', 'saya', 'macet', 'gamau', 'muter', 'dan', 'airnya', 'gabisa', 'keluar', 'apakah', 'memang', 'didaerah', 'itu', 'ada', 'perbaikan', 'juga', 'sehingga', 'terkendala', '?']",
DOxBCymE4wQ,2025-09-19 22:44:56 WIB,mukhammad_fandi,"['bandarejo', 'sememi', 'seharian', 'dari', 'pagi', 'air', 'mati', 'gimana', '?']",
DOxBCymE4wQ,2025-09-21 20:28:56 WIB,mukhammad_fandi,"['sudah', 'minterimakasih', 'banyak', 'responnya']",
DOxBCymE4wQ,2025-09-24 10:37:23 WIB,hdpestoragestore,"['pt', 'daffalindo', 'multi', 'sarana', 'distibutors', 'pipa', 'hdpe', 'dan', 'aksesoriesnya', 'kami', 'menyediakan', 'berbagai', 'macam', 'kebutuhan', 'hdpe', 'silahkan', 'hubungi', 'kami', 'mulqan', 'hpwa', '<num>', 'email', 'mulqandms', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', 'pt', 'daffalindo', 'multi', 'sarana', 'distributors', 'pipa', 'hdpe', 'accessories', 'head', 'office', 'jl', 'otista', 'no', '<num>', 'jatinegara', '-', 'jakarta', 'timur', '<num>']",
DOxBCymE4wQ,2025-09-29 08:10:14 WIB,ftsaputra79,"['di', 'pakal', 'pejuang', 'juga', 'masih', 'mati', 'airnya']",
DOxfKmqEzTx,2025-09-19 13:37:14 WIB,ivon_tria,"['min', 'gimana', 'laporan', 'saya', 'kok', 'ga', 'ada', 'tindak', 'lanjutnya', 'udah', 'berapa', 'kali', 'laporan', 'air', 'tetap', 'bauk', 'tidak', 'ada', 'tindakan']",
DOxfKmqEzTx,2025-09-19 13:37:47 WIB,ivon_tria,"['call', 'center', 'dihubungin', 'cuma', 'iya', 'iya', 'tp', 'sampai', 'skrang', 'ga', 'ada', 'petugas', 'pdam', 'yg', 'cek', 'lokasi']",
DOxfKmqEzTx,2025-09-19 17:38:21 WIB,maulana.ashr,"['tolong', 'dong', 'ini', 'daerah', 'rumah', 'saya', 'sememi', 'jaya', '<num>', 'dari', 'pagi', 'sampe', 'sore', 'belum', 'nyala', 'airnya', 'giliran', 'bayar', 'ga', 'telat', 'air', 'di', 'matikan', 'giliran', 'ga', 'bayar', 'air', 'juga', 'di', 'matikan', 'pelayanan', 'udah', 'macam', 'kontol']",
DOxfKmqEzTx,2025-09-19 19:02:16 WIB,zamrud_leha,"['bandarejo', 'sememi', 'rt', '<num>', 'pak', 'kepet', 'dr', 'pagi', 'ga', 'bisa', 'masakcuci', 'prihgmandi', 'pun', 'kepet', 'anak', 'pup', 'trus', 'pak']",
DOxfKmqEzTx,2025-09-19 19:02:44 WIB,zamrud_leha,"['air', 'sering', 'matipadahal', 'bayar', 'ya', 'ga', 'pernah', 'telat']",
