username,text
rasati_maulana,"['wes', 'angel', 'metu', 'aire', 'isi', 'banyu', 'adang', 'ae', 'ngeteni', 'bengi', 'karo', 'nandon', 'ndadak', 'malah', 'dinaikkan', 'kocak', 'koyok', 'kominfo', 'malahan']"
mamiroess,"['pak', 'tolong', 'juga', 'kualitas', 'airbya', 'diperhatikan', 'tandon', 'saya', 'setiap', 'bln', 'mesti', 'dikuras', 'alhasil', 'juga', 'air', 'sebln', 'sekali', 'ada', 'kutu', 'yg', 'semaikin', 'hari', 'semakin', 'besar', 'dan', 'semakin', 'banyak']"
stellatello,"['krampung', 'banyu', 'e', 'pasir', 'tok', 'pak', 'butek', 'mane', 'bendino', 'nguras', 'bak']"
coekbedjo,"['bak', 'mandi', 'hbs', 'dibersihkan', 'siang', 'air', 'jernih', 'tapi', 'setelah', 'besok', 'sore', 'mulai', 'keruh', 'sampai', 'hari', 'selanjutnya', 'sampai', 'seminggu', 'saya', 'harus', 'kurasbersihkan', 'bak', 'mandiini', 'di', 'daerah', 'jl', 'dinoyo', 'alunalun', 'ii', 'kecamatan', 'tegalsari', 'kelurahan', 'keputran', 'bisa', 'dibuktikan', 'langsung', 'ke', 'lokasi']"
gladhysdhyan,"['sudah', 'saya', 'kirim', 'ya', 'kak', 'terhitung', 'dr', 'ini', 'hari', 'ini', 'sudah', 'seminggu', 'belum', 'ada', 'responnya', 'ditunggu', 'follow', 'up', 'nya', 'ya']"
apaaj_a253,"['pdam', 'sangat', 'mengecewakan', 'pengambilan', 'meter', 'tdk', 'konfirmasi', 'main', 'ambil', 'aja', 'memang', 'kesalahan', 'sy', 'terlambat', 'bayar', '3bln', 'seyogyanya', 'hrs', 'ketuk', 'pintu', 'dulu', 'apa', 'gmn', 'ini', 'main', 'ambil', 'aja', 'sedangkan', 'rumah', 'tidak', 'ada', 'orang', 'kecewa', 'saya', 'sebagai', 'rakyat', 'yg', 'seharusnya', 'di', 'bantu', 'malah', 'di', 'bikin', 'susah']"
apaaj_a253,"['pengambilan', 'meteran', 'air', 'jangan', 'sewenang2', 'main', 'ambil', 'aja', 'tanpa', 'ijin', 'dr', 'yg', 'punya', 'rumah', 'sedangkan', 'rumah', 'sy', 'gak', 'ada', 'orang', 'tau2', 'meteran', 'air', 'hilang', 'gmn', 'ini', 'pelayanan', 'pdam']"
link_art_interiordesign,"['tolong', 'diperhatikan', 'area', 'karangrejo', 'sawah', 'wonokromo', 'banyue', 'pancet', 'ae', 'nguning', 'kecoklatan', 'butek', 'kayak', 'sidoarjo', 'dunk', 'bersih', 'jernih', 'terima', 'kasih']"
farhanamri,"['kotak', 'kosong', 'ae', 'wes']"
curahan.hati007,"['fungsi', 'utamane', 'air', 'pdam', 'opo', 'ora', 'iso', 'digawe', 'ngombe', 'rego', 'njaluk', 'mundak', 'nek', 'banyu', 'mati', 'pet', 'warga', 'surabaya', 'ora', 'tau', 'enthuk', 'kompensasi', 'kualitas', 'lho', 'mbok', 'ya', 'diperbaiki', 'dowo', 'wes', 'ceritone']"
ang.ang.anggrek_rl,"['wngi', 'nag', 'tiktok', 'ono', 'sing', 'viralno', 'pabrik', 'tjiwi', 'kimia', 'buang', 'limbah', 'di', 'sungai', 'yg', 'airny', 'nnt', 'di', 'olah', 'utk', 'air', 'pdam', 'pihak', 'pdam', 'ga', 'ono', 'inisiatif', 'tindak', 'lanjuti', 'gitu']"
kadityya,"['air', 'pdam', 'butek', 'harga', 'naik', 'gak', 'relevan', 'bgt']"
muchmuhanafi,"['kebraon', 'mati', 'lagi', 'kah']"
willygan9,"['mundak', 'iuran', 'nggak', 'opo²', 'sing', 'penting', 'banyu', 'e', 'bening', 'lan', 'mane', 'lancar', 'banyu', 'e']"
vincentiusgunawanm,"['mohon', 'kualitas', 'kejernihan', 'air', 'diperbaiki', 'masa', 'air', 'pamkeruh', 'dan', 'tidak', 'jernih', 'di', 'rumah', 'kran', 'air', 'kami', 'beri', 'kapas', 'dan', 'saringan', 'airsehari', 'bisa', 'ganti', 'sampai', '6x', 'kapas', 'dan', 'saringan', 'air']"
ramadhoni400,"['wkwk', 'pengaduan', '1x', '2x', '3x', 'baru', 'balas', 'dikasih', 'nomer', 'wa', 'petugasnya', 'sy', 'wa', 'malah', 'dioper', 'ke', 'teknisi', 'disuruh', 'tunggu', 'nanti', 'di', 'wa', 'ga', 'ada', 'wa', 'sampe', '2', 'hari', 'akhirnya', 'panggil', 'tukang', 'pipa', 'sendiri', 'wkwk', 'konyol', 'web', 'pengaduan', 'gk', 'fungsi']"
siskanovi,"['oalah', 'ternyata', 'kenaikan', 'tarifnya', 'baru', 'untuk', 'perawatan', 'dan', 'pembangunan', 'pipa', 'agar', 'seluruh', 'surabaya', 'teraliri', 'air', 'belum', 'untuk', 'kenaikan', 'kualitas', 'airnya', 'toh', 'ya', 'ya', 'tapi', 'btw', 'kapan', 'kualitas', 'airnya', 'biar', 'jadi', 'kayak', 'judulnya', 'perusahaan', 'air', 'minum', 'gitu', 'ya']"
ramadhoni400,"['sudah', 'sy', 'atasi', 'sendiri', 'panggil', 'tukang', 'thx']"
ramadhoni400,"['sudah', 'sy', 'atasi', 'sendiri', 'manggil', 'tukang']"
ramadhoni400,"['sy', 'panggil', 'tukang', 'sendiri']"
andy_prast21,"['banyumu', 'butek', 'metu', 'uget2e', 'iku', 'lho']"
ranze_etoh,"['emejingpdamq', 'juni', 'kenek', '11ewu', 'juli', '110agustus', '365banyu', 'cuma', 'gae', 'adusmangankorah²umbah²', 'pun', 'londry', 'normale', 'biasane', 'kenek', '4550', 'kiro²', 'opo', 'o', 'gno', 'iku']"
alfan_alriantono,"['ojok', 'di', 'undakno', 'tok', 'ae', 'tapi', 'kualitas', 'banyu', 'e', 'gak', 'apik', 'nak', 'omahku', 'mesti', 'onok', 'cacing', 'e', 'terus', 'sampek', 'kran', 'e', 'tak', 'kek', 'i', 'filter', 'kran', 'e', 'iku', 'pun', 'ganti', '5', 'dino', 'pisan']"
liiyyaaahh,"['tarif', 'mundak', 'tapi', 'banyue', 'butek']"
liiyyaaahh,"['tau', 'ngombe', 'banyu', 'godakan', 'air', 'pdam', 'weteng', 'langsung', 'mules']"
vincentiusgunawanm,"['kami', 'tidak', 'menolak', 'kenaikan', 'tarif', 'pdam', 'tapi', 'mohon', 'perbaiki', 'dahulu', 'kualitas', 'kejernihan', 'air', 'pdam', 'sebelum', 'menaikkan', 'tarif', 'pasti', 'semua', 'yang', 'berkomentar', 'di', 'sini', 'setuju', 'dengan', 'pendapat', 'saya', 'ksrena', 'kualitas', 'kejernihan', 'air', 'pdam', 'terus', 'menurun', 'terima', 'kasih']"
imaginaryyourmind,"['ancen', 'gatelaku', 'jaluk', 'surat', 'izin', 'penelitian', 'nak', 'pdam', 'gak', 'onok', 'respon', 'blas', 'cokpadahal', 'wes', 'gae', 'surat', 'teko', 'fakultas', 'untung', 'penelitianku', 'wes', 'ganti', 'cok']"
stephenjohan89,"['omong', 'kosong', 'dinding', 'bak', 'air', 'te2p', 'kuning', 'kq']"
diditaditiyan,"['banyue', 'butek', 'lak', 'ga', 'disaring']"
diditaditiyan,['podo']
ericvanderboy,"['coba', 'pak', 'kunjungan', 'ke', 'kampung', 'kampung', 'kecil', 'seperti', 'ngaglik', 'dka', 'atau', 'tambak', 'segaran', 'pas', 'pagi', 'atau', 'siang', 'hari', 'aliran', 'ngambekhanya', 'prioritas', 'utama', 'di', 'level', 'perumahan', 'perkantoran', 'dan', 'institusi', 'pemerintah', 'maupun', 'swasta', 'wong', 'cilik', 'nomer', 'sekian']"
samuel_hosnihoya,"['isih', 'mending', 'sampeyan', 'semunu', 'mbak', 'iki', 'aku', 'pdam', 'darjo', 'malah', 'tembus', 'sampek', '500rb', 'malah', 'pernah', '700rb', 'ikupun', 'banyune', 'metu', 'e', 'cilik', 'saiki', 'wes', 'mati', '2', 'dinoan']"
samuel_hosnihoya,"['banyu', 'metue', 'sitik', 'tagihane', 'ra', 'kiro', 'kiro']"
unhappysyepi,"['mohon', 'maaf', 'pak', 'air', 'pdam', 'di', 'surabaya', 'hampir', 'menyeluruh', 'ga', 'ada', 'yg', 'gak', 'keruh', 'air', 'pdam', 'skrg', 'keruh', 'dan', 'aromanya', 'tidak', 'sedap', 'tiap', 'hari', 'harus', 'ganti', 'filter', 'air', 'solusinya', 'gimana', 'itu', 'pak']"
andi.bonek.adventure,"['selamat', 'malam', 'bukamu', 'jangan', 'jauh2', 'kalau', 'main', 'bu']"
richydyatamaputra,"['kalilom', 'lor', 'indah', 'air', 'pdam', 'jarang', 'bisa', 'keluar']"
kokomono19752018,"['wong', 'banyu', 'ambu', 'kaporit', 'ae', 'kok', 'mundak', 'terus', 'lek', 'niat', 'mundak', 'kwalitas', 'kudu', 'apik']"
fredyofred,"['maap', 'urun', 'keluhan', 'air', 'pdam', 'kotorlumut', 'wiyung']"
jacksparrow_is_me,"['ganti', 'ae', 'jeneng', 'nomenklatur', 'e', 'ojok', 'pdam', 'soale', 'gak', 'layak', 'minum', 'ganti', 'ae', 'pdab', 'b', 'ne', 'bersih', 'kudu', 'digodok', 'sik']"
haris.erlangga,"['pdam', 'm', 'nya', 'diganti', 'ojok', 'minum', 'soale', 'wis', 'ga', 'layak', 'diminum', 'kualitas', 'grade', 'c', 'hny', 'layak', 'utk', 'mck', 'dan', 'hewan', 'ternak']"
indrgusdur.if,"['banyu', 'mu', 'warna', 'coklat', 'biasa', 'mbayar', '9000', 'saiki', 'mbayar', '70', 'ewu', 'kualitas', 'koyok', 'taek']"
arcollection031,"['banyune', 'butek', 'saiki', 'pak', 'gak', 'kenek', 'gawe', 'ngombe']"
han_achmad,"['banyune', 'butek']"
_hudha24,"['angger', 'wayah', 'magrib', 'banyune', 'mati', 'pak', 'ng', 'kutisari']"
jojokkuswojo,"['bunga', 'keterlambatan', 'bayar', 'pdam', 'sangat', 'ngeri', 'ketika', 'telat', 'bayar', 'sampai', '2bln', 'pembayaran', 'meningkat', 'sampai', '100', 'ngeri', 'gak', 'kl', 'gak', 'di', 'bayar', 'meteran', 'langsung', 'eksekusi', 'cabut', 'pdam', 'di', 'tinjau', 'ulang', 'tuh']"
helmi6540,"['untung', 'sek', 'mettu', 'banyune', 'omsedangkan', 'ndek', 'daerah', 'ku', 'air', 'pdamnya', 'kyak', 'setan', 'kluarnya', 'pas', 'tengah', 'malam', 'doang']"
helmi6540,"['aku', 'pernah', 'ngalamin', 'omdendone', 'extrim']"
adefardiansyah,"['air', 'nya', 'kotor', 'pak']"
ksatriawardana,"['pdam', 'jemur', 'buteek', 'paak']"
luckekinantaka,"['kualitas', 'banyune', 'di', 'perbaikiojok', 'tarife', 'tok', 'ae', 'sing', 'munggah', 'trskoyok', 'tanjak', 'an', 'suwi²']"
sholeh_alghozali,"['tolong', 'bekas', 'galiannya', 'juga', 'ditinjau', 'pak', 'jalan', 'depan', 'pakuwom', 'city', 'dulunya', 'mulus', 'sekarang', 'bergelombang', 'gara', 'proyek', 'pdam']"
massaidbasry10,"['bagus', 'cak', 'siag', 'malam', 'gk', 'weddi', 'kekurangan', 'air', 'volume', 'utk', 'msuk', 'rumah', 'diperbesar', 'shg', 'peggunaan', 'air', 'pdam', 'lbih', 'besar', 'warga', 'bs', 'masak', 'mandi', 'cuci', 'tdk', 'perlu', 'mbuat', 'bak', 'penampung', 'diatas', 'awan', 'agar', 'bs', 'dipake', 'diag', 'harinya', 'oke', 'matursuwun', 'pk', 'erie', 'wrga', 'manukan', 'lor', 'mndukug', 'program', 'pelebaran', 'jalan', 'penigkatan', 'vokune', 'aur', 'pdam', 'dan', 'mngatasi', 'banjir', 'turun', 'temurun', 'di', 'daerah', 'ini']"
noorman_ananta,"['efek', 'kenaikan', 'gk', 'terasa', 'jadi', 'percuma', 'kalo', 'naik', 'tarifnyajareku', 'rek']"
salomon_pizzeria,"['maaf', 'airnya', 'sekarang', 'lebih', 'keruh', 'coklat3hari', 'sekali', 'kami', 'ganti', 'filterdulu', 'lbh', 'bersih']"
ervinaceria4,"['kenaikan', 'tarif', 'pdam', 'woowww', 'kualitasnya', 'gm', 'pakikutan', 'naik', 'level', 'gak', 'air', 'nya', 'lancar', 'warna', 'kualitas', 'kebersihan', 'berbau', 'atau', 'tidaknya', 'hrs', 'imbang', 'pak', 'denda', 'keterlambatan', 'pembayaran', 'jg', 'hrs', 'di', 'pikirkan', 'jg', 'efeknya', 'pada', 'pelanggan']"
sholeh_alghozali,"['terima', 'kasih', 'atas', 'responnya']"
tri_aditya_setiawan,"['wiyung', 'atas', 'pak', 'banyune', 'metune', 'normal', 'mek', 'bengi', 'tok', 'pak', 'isuk', 'sampek', 'sore', 'mek', 'kemricik', 'tok', 'pak', 'bahkan', 'kadang2', 'gak', 'metu']"
vikaartika,"['tp', 'tulung', 'pak', 'banyuku', 'tak', 'murupno', 'kdg', 'metu', 'ugete', 'pak', 'bukan', 'lagi', 'soal', 'debit', 'air', 'maneh', 'pak']"
dickynirwan,"['banyune', 'butek', 'tagihane', 'mbengkak', 'wiyung', 'dan', 'sekitar', 'nya']"
axoeibrahim,"['jangan', 'sampai', 'telatlupa', 'bayar', 'bungga', 'pdam', 'ngeri', 'ngerong', 'seperti', 'rentenir']"
core_at_core_it,"['miris', 'kwalitas', 'air', 'butek', 'gk', 'karuan', 'tapi', 'tarfnya', 'di', 'naikkan']"
prof_ag,"['mahal', 'gppa', 'asal', 'buka', 'kran', 'airnya', 'langsung', 'keluar', 'tanpa', 'bantuan', 'pompa', 'lagisanyosby', 'utara']"
zuhdi_as,"['uud', '1945', 'pasal', '33', 'ayat', '2', 'pahami', 'dan', 'laksanakan', 'dalam', 'mengelola', 'aset', 'rakyat']"
gladhysdhyan,"['biasane', 'tagihan', 'under', '30k', '3', 'bulan', 'terakhir', 'tagihan', 'diatas', '100k', 'wajar', 'gak', '\u200d']"
fachnab,"['monggo', 'cak', 'dolen', 'ke', 'tandes', 'kidul', 'pinggir', 'sungai']"
dadanshen,"['banyu', 'mambu', 'gak', 'wenak', 'ngunu', 'pancet', 'ae']"
boccapeluang,"['manyar', 'sabrangan', 'banyune', 'kadang', 'bening', 'kadang', 'buthek', 'biasa', 'e', 'ngunu', 'iku', 'ono', 'sing', 'bocor']"
wahyuputrabagus,"['maaf', 'air', 'dindaerh', 'gebang', 'wetang', 'pelan', 'dan', 'keruh', 'naik2', 'tok', 'ae', 'pak']"
funbikekurir_sub,"['pilih', 'kotak', 'kosong']"
temaram_fajar,"['coba', 'ngrasakno', 'pdam', 'sidoarjo', 'dan', 'gresik', 'wkwk']"
novi_e_mulyanti,"['tapi', 'kebraon', 'mati', 'lagi', 'airnya']"
sintaaiu,"['kenapa', 'air', 'mati', 'di', 'jam2', 'orang', 'beraktifitas', 'dirumah', 'mau', 'brngkat', 'kerja', 'kalau', 'emang', 'berencana', 'matikan', 'air', 'di', 'pagi', 'hari', 'itu', 'di', 'infokan', 'dulu', 'gt', 'di', 'malam', 'sebelumnya', 'heran']"
titissasongko,"['iya', 'saat', 'ini', 'kebraon', 'kok', 'mati', 'lagi']"
idaaa.nusa,"['hoax', 'tlpn', 'cs', 'gabisa', 'berkedok', 'sedang', 'melayani', 'customer', 'lain']"
fajaradisulaksonosemm,"['wilayah', 'kebraon', 'air', 'padam', 'sejak', 'subuh', 'hari', 'tadi', 'tolong', 'segera', 'ditindaklanjuti', 'terimakasih']"
steph.palas,"['kebraooooonn', 'matiii']"
els.anita,"['kalau', 'mau', 'matiin', 'air', 'woro²', 'dong', 'pakbu', 'biar', 'kita', 'bisa', 'prepare', 'ini', 'pagi²', 'loh', 'ga', 'ada', 'persiapan', 'ga', 'ada', 'info', 'juga', 'area', 'kebraon', 'sering', 'ya', 'mati', 'airnya', 'kenapa', 'ini', 'ada', 'yg', 'bocor', 'lagi']"
els.anita,"['sama', 'mbaaaa']"
novi_e_mulyanti,"['sering', 'bgt', 'yaa', 'mba', 'kebraon', 'gangguan', 'dan', 'ga', 'ada', 'pengumuman', 'pula', 'hadeeeh']"
els.anita,"['lah', 'ia', 'mba', 'kita', 'yg', 'bingung', 'katanya', 'ada', 'pekerjaan', 'gorong²']"
novi_e_mulyanti,"['iya', 'sampe', 'ta', 'komplain', 'di', 'wa', 'nya', 'ga', 'ada', 'jawaban', 'jg', 'mbak', 'yg', 'sblm', 'ini', 'pdhl', 'masi', 'dijawab', 'krn', 'ada', 'pekerjaan', 'gorong2', 'yg', 'ini', 'dr', 'tadi', 'uda', 'byk', 'yg', 'komplain', 'ga', 'ada', 'jawaban', 'blas']"
steph.palas,"['yuk', 'pdam', 'bisa', 'yukkebraon', 'mati', 'lagi', 'nih']"
rizkirahmaw,"['kebraon', 'mati', 'lagi', 'nih', 'min', 'kayaknya', 'ada', 'pipa', 'bocor', 'lagi', 'tolong', 'segera', 'diperbaiki']"
y.alviann,"['kebraon', 'mati', 'min']"
partylandsurabaya_katalog,"['kebraon', 'matii', 'airnya', 'dari', 'subuh', 'tidak', 'ada', 'info', 'apa2']"
bakulgedangsusu,"['kebraon', 'gariiiiinnngggg', 'tuuhhhhaaaaaannnn']"
bakulgedangsusu,"['pekerjaan', 'berat', 'iki', 'koyoe', 'yoo', 'min', 'ket', 'subuh', 'sampek', 'saiki', 'durung', 'menyala', 'abangku']"
tanfi_diah,"['min', 'kebraon', 'pam', 'mati', 'dr', 'subuh', 'mati', 'pet', 'sampai', 'jam', '1445', 'belum', 'ada', 'kemajuan']"
tanfi_diah,"['kebraon', 'pam', 'mati']"
_dafien,"['salam', 'tukang', 'ledeng']"
wildanfnabadi,"['kenapa', 'berulang', 'kali', 'gara2', 'saluran', 'drainase', 'min', 'gak', 'ada', 'koordinasi', 'dulu', 'kah', 'ini', 'merugikan', 'pelanggan', 'dan', 'pdam', 'sendiri', 'lho']"
scott.f_r,"['dan', 'masih', 'berkelanjutan', 'sudah', 'hampir', '2', 'bulan', 'nyalamati']"
_dafien,['menyalaaa']
aokun__monay,"['kebraon', 'kok', 'mati', 'lagi', 'ya', 'airnya']"
istifaniyah,"['kebraon', 'mati', 'lagi']"
wildanfnabadi,"['kebraon', 'min', 'heran', 'kok', 'gangguan', 'terus']"
lianawatiandoko,"['lapor', 'di', 'cis', 'ga', 'ada', 'follow', 'up', 'nya', 'air', 'wes', 'nyala', 'tetep', 'status', 'proses', 'yo', 'mending', 'telpin', 'iso', 'ngamuki', 'cs', 'e', 'sisan']"
lianawatiandoko,"['sdh', 'tertangani', 'cuma', 'tdk', 'ada', 'beda', 'nya', 'dgn', 'pengaduan', 'yg', 'baru', 'dibuat', 'jadinya', 'dan', 'terkesan', 'tdk', 'ada', 'progress', 'kalo', 'apos', 'nya', 'pln', 'begitu', 'buat', 'pengaduan', 'langsung', 'ada', 'chat', 'masuk', 'kalo', 'cis', 'boro2', 'pelanggan', 'yg', 'cari', 'info', 'by', 'telpon', 'cs', 'atau', 'lewat', 'status', 'ig', 'jadi', 'ya', 'sama', 'aja', 'boong', 'ada', 'cis']"
edwynpras97,"['lapor', 'pemadaman', 'air', 'di', 'wilayah', 'gubeng', 'kertajaya', 'karangwismo', 'dan', 'sekitarnya', 'mulai', 'tadi', 'jam', '2', 'mohon', 'dilakukan', 'pengecekan', 'mengingat', 'hari', 'ini', 'masyarakat', 'beraktivitas', 'pagi', 'menggunakan', 'air']"
edwynpras97,"['lapor', 'pemadaman', 'air', 'di', 'wilayah', 'gubeng', 'kertajaya', 'karangwismo', 'dan', 'sekitarnya', 'karena', 'mulai', 'jam', '2', 'dinihari', 'sampai', 'saat', 'ini', 'tidak', 'menyala', 'mohon', 'segera', 'di', 'cek', 'dan', 'di', 'perbaiki', 'mengingat', 'ini', 'pagi', 'hari', 'dan', 'aktivitas', 'masyarakat', 'memerlukan', 'air', 'dan', 'untuk', 'untuk', 'pengerjaan', 'goronggorong', 'di', 'gubeng', 'kertajaya', '9', 'raya', 'mohon', 'untuk', 'di', 'pantau', 'di', 'lapangan', 'jangan', 'sampai', 'pekerja', 'ketika', 'memasang', 'box', 'culvert', 'mengganggu', 'saluran', 'pipa', 'air', 'pdam', 'yg', 'nantinya', 'akan', 'berdampak', 'matinya', 'aliran', 'air', 'karena', 'air', 'tidak', 'menyala', '2', 'hari', 'lalu', 'dan', 'saat', 'ini', 'juga', 'tidak', 'menyala', 'kembali', 'mohon', 'perhatiannya', 'juga', 'kepada', 'pak', 'terkait', 'proyek', 'goronggorong', 'di', 'kota', 'surabaya', 'yg', 'belum', 'terselesaikan', 'hingga', 'saat', 'ini', 'agar', 'segera', 'diselesaikan', 'supaya', 'tidak', 'menggangu', 'aktivitas', 'masyarakat', 'kota', 'surabaya']"
renatarulany,"['itu', 'aldi', 'taher', 'min']"
brianpareira,"['untuk', 'wilayah', 'manukan', 'bhakti', 'hampir', 'sebulan', 'ini', 'airnya', 'keluar', 'sedikit', 'kenapa', 'ya', 'min']"
judyah_agung,"['wilayah', 'tropodo', 'mati', 'mulai', 'tgl', '7', 'sampai', 'skrg']"
devi.iriyanti,"['area', 'surabaya', 'utara', 'setro', 'baru', 'utara', 'airnya', 'susah', 'keluar']"
singgihalfian,"['area', 'sidotopo', 'wetan', 'airnya', 'bau', 'min']"
brianpareira,"['siap', 'sudah', 'saya', 'dm', 'min']"
edwynpras97,"['seperti', 'biasa', 'air', 'di', 'gubeng', 'kertajaya', 'karangwismo', 'dan', 'gubeng', 'kertajaya', '9', 'raya', 'tidak', 'menyala', 'dari', 'jam', '0230', 'dinihari', 'tadi', 'berarti', 'pengerjaan', 'goronggorongnya', 'seninjumat', 'ya', 'berarti', 'pihak', 'pdam', 'harus', 'standby', 'tanki', 'air', 'seninjumat', 'tanpa', 'harus', 'diminta', 'oleh', 'warga', 'harus', 'tahu', 'dan', 'sadar', 'diri', 'klo', 'di', 'wilayah', 'tsb', 'pengerjaan', 'goronggorongnya', 'seninjumat', 'atau', 'pihak', 'pdam', 'harus', 'turun', 'langsung', 'ke', 'lapangan', 'setiap', 'jam', 'kerja', 'untuk', 'mengecek', 'kondisi', 'pipa', 'salurannya', 'masa', 'iya', 'setiap', 'pagi', 'dan', 'setiap', 'jam', 'kerja', 'air', 'gangguan', 'terus', 'klo', 'weekend', 'lancar', 'segera', 'cek']"
titissasongko,"['slmt', 'siangapa', 'bener', 'hari', 'senin', 'tgl', '9', 'agustus', 'nanti', 'jam', '9', 'mlm', 'griya', 'kebraon', 'akan', 'mengalami', 'mati', 'airmohon', 'di', 'jawab', 'min']"
bambang_sutjahyo,"['𝚋𝚞𝚕𝚊𝚔', '𝚛𝚞𝚔𝚎𝚖', '𝚝𝚒𝚖𝚞𝚛', '1𝙴', '𝚓𝚊𝚖', '5', '𝚙𝚊𝚐𝚒', '𝚖𝚊𝚝𝚒', '𝚜𝚊𝚖𝚙𝚎', '𝚓𝚊𝚖', '10', '𝚖𝚊𝚝𝚒', '𝚕𝚊𝚐𝚒', '𝚓𝚊𝚖', '5', '𝚜𝚘𝚛𝚎', '𝚜𝚊𝚖𝚙𝚎', '𝚓𝚊𝚖', '7', '𝚖𝚊𝚕𝚊𝚖', '𝚋𝚘𝚜𝚎𝚗', '𝚕𝚊𝚙𝚘𝚛𝚊𝚗', '𝚔𝚕𝚘', '𝚜𝚍𝚑', '𝚕𝚊𝚙𝚘𝚛', '𝚕𝚊𝚗𝚌𝚊𝚛', '𝚕𝚊𝚐𝚒', '𝚝𝚊𝚙𝚒', '𝚔𝚞𝚖𝚊𝚝', '𝚝𝚕𝚐', '𝚍𝚒', '𝚝𝚒𝚗𝚍𝚊𝚔', '𝚘𝚗𝚔𝚗𝚞𝚖', '𝚙𝚍𝚊𝚖', '𝚢𝚐', '𝚖𝚎𝚖𝚙𝚎𝚛𝚖𝚊𝚒𝚗𝚔𝚊𝚗', '𝚍𝚎𝚋𝚒𝚝', '𝚊𝚒𝚛', '𝚔𝚊𝚕𝚊𝚑', '𝚍𝚐𝚗', '𝚙𝚊𝚋𝚛𝚒𝚔', '𝚍𝚒', '𝚠𝚒𝚕𝚊𝚢𝚊𝚑', '𝚓𝚕', '𝚔𝚢𝚊𝚒', '𝚝𝚊𝚖𝚋𝚊𝚔', '𝚍𝚎𝚛𝚎𝚜', '𝚢𝚐', '𝚙𝚊𝚔𝚎', '𝚙𝚒𝚙𝚊', '1𝚍𝚒𝚖']"
titissasongko,"['trimakasihalhamdulillah', 'griya', 'kebraon', 'barat', 'sampe', 'saat', 'ini', 'ga', 'jd', 'matii', 'min', 'cm', 'td', 'mlm', 'air', 'yg', 'mengalir', 'sempat', 'agak', 'pelan', 'trimz', 'infonya']"
titissasongko,"['baiklah', 'apakah', 'berarti', 'hari', 'rabu', 'besok', 'air', 'pdam', 'akan', 'mati']"
titissasongko,"['lalu', 'kapan', 'pakminta', 'tolong', 'ya', 'pak', 'klo', 'ngasih', 'info', 'jgn', 'mepet2', 'biar', 'kita', 'bs', 'siap2', 'nggih']"
titissasongko,"['baiklah', 'saya', 'tunggu', 'update', 'terbarunya', 'trimakasih', 'byk', 'uda', 'di', 'respon', 'cepat']"
edwynpras97,"['air', 'di', 'wilayah', 'gubeng', 'kertajaya', 'karangwismo', 'dan', 'gubeng', 'kertajaya', '9', 'raya', 'masih', 'belum', 'menyala', 'mohon', 'ditindaklanjuti', 'di', 'lapangan', 'dan', 'di', 'cek', 'segera', 'karena', 'ini', 'sudah', '12', 'jam', 'air', 'tidak', 'menyala', 'walaupun', 'truck', 'tangki', 'air', 'datang', 'tapi', 'tidak', 'setiap', 'jam', 'datang', 'dan', 'sifatnya', 'terbatas', 'kalau', 'begini', 'terus', 'bisa', 'merugikan', 'warga', 'sekitar', 'yg', 'terdampak', 'pihak', 'pdam', 'surya', 'sembada', 'harus', 'membuat', 'jadwal', 'edaran', 'jika', 'saat', 'ini', 'sedang', 'proses', 'pengerjaan', 'goronggorong', 'setiap', 'malam', 'sehingga', 'aliran', 'air', 'tidak', 'terganggu', 'pihak', 'pdam', 'surya', 'sembada', 'berkoordinasi', 'dengan', 'pihak', 'pemborong', 'pengerjaan', 'goronggorong', 'box', 'culvert', 'di', 'wilayah', 'gubeng', 'kertajaya', '9', 'raya', 'agar', 'tidak', 'terjadi', 'seperti', 'ini', 'lagi', 'dan', 'mohon', 'kepada', 'pak', 'untuk', 'menyampaikan', 'hal', 'tersebut', 'kepada', 'dinas', 'pu', 'kota', 'surabaya', 'agar', 'pengerjaan', 'goronggorong', 'di', 'beberapa', 'wilayah', 'kota', 'surabaya', 'agar', 'segera', 'diselesaikan', 'sehingga', 'tidak', 'menggangu', 'aktivitas', 'masyarakat']"
gelenanoor,"['pak', 'sampai', 'kapan', 'sih', 'pdam', 'kota', 'sebesar', 'surabaya', 'tdk', 'bs', '24', 'jam', 'air', 'itu', 'kebutuhan', 'dasar']"
taniajanuarita,"['air', 'd', 'daerah', 'donokerto', 'kelurahan', 'kapasan', 'tdk', 'keluar', 'beberapa', 'hari', 'ini', 'yg', 'benar', 'aja', 'g', 'ada', 'pemberitahuan', 'atau', 'apapun', 'uda', 'tlp', 'call', 'center', 'sibuk', 'trs', 'uda', 'wa', 'uda', 'dm', 'blm', 'ada', 'jwban', 'ini', 'gmn']"
mrs.sulisfirmansyah,"['air', 'di', 'wilayah', 'dukuh', 'pakis', 'mati', 'sejak', 'pagi', 'tadi', 'sampai', 'malam', 'ini', 'sampai', 'kapan', 'mati', 'tidak', 'ada', 'pemberitahuan']"
fajar.risqi.908,"['loh', 'ketinggalan', 'informasi', 'ikicaranya', 'mengikuti', 'undian', 'bagaimana', 'dan', 'bila', 'yg', 'dapat', 'undian', 'apa', 'juga', 'dihubingi']"
